"StichtagDatJahr","StatZoneSort","StatZoneLang","QuarSort","QuarLang","KreisSort","HerkunftSort","KonOGDSort","KonOGDKurz","AnzBestWir"
2013,9207,"Werdhölzli",92,"Altstetten",9,2,1,"EV-REF",7
2013,9207,"Werdhölzli",92,"Altstetten",9,2,2,"RK",239
2013,9207,"Werdhölzli",92,"Altstetten",9,2,4,"andere Konf.",182
2013,9208,"Hardhof",92,"Altstetten",9,1,1,"EV-REF",54
2013,9208,"Hardhof",92,"Altstetten",9,1,2,"RK",65
2013,9208,"Hardhof",92,"Altstetten",9,1,4,"andere Konf.",47
2013,9208,"Hardhof",92,"Altstetten",9,2,1,"EV-REF",3
2013,9208,"Hardhof",92,"Altstetten",9,2,2,"RK",23
2013,9208,"Hardhof",92,"Altstetten",9,2,4,"andere Konf.",133
2013,9209,"Altstetterplatz",92,"Altstetten",9,1,1,"EV-REF",269
2013,9209,"Altstetterplatz",92,"Altstetten",9,1,2,"RK",362
2013,9209,"Altstetterplatz",92,"Altstetten",9,1,4,"andere Konf.",570
2013,9209,"Altstetterplatz",92,"Altstetten",9,2,1,"EV-REF",43
2013,9209,"Altstetterplatz",92,"Altstetten",9,2,2,"RK",340
2013,9209,"Altstetterplatz",92,"Altstetten",9,2,4,"andere Konf.",485
2013,9210,"Calanda",92,"Altstetten",9,1,1,"EV-REF",205
2013,9210,"Calanda",92,"Altstetten",9,1,2,"RK",241
2013,9210,"Calanda",92,"Altstetten",9,1,4,"andere Konf.",448
2013,9210,"Calanda",92,"Altstetten",9,2,1,"EV-REF",40
2013,9210,"Calanda",92,"Altstetten",9,2,2,"RK",319
2013,9210,"Calanda",92,"Altstetten",9,2,4,"andere Konf.",470
2013,9211,"Zwyssig",92,"Altstetten",9,1,1,"EV-REF",325
2013,9211,"Zwyssig",92,"Altstetten",9,1,2,"RK",286
2013,9211,"Zwyssig",92,"Altstetten",9,1,4,"andere Konf.",369
2013,9211,"Zwyssig",92,"Altstetten",9,2,1,"EV-REF",25
2013,9211,"Zwyssig",92,"Altstetten",9,2,2,"RK",202
2013,9211,"Zwyssig",92,"Altstetten",9,2,4,"andere Konf.",314
2013,9212,"Grimsel",92,"Altstetten",9,1,1,"EV-REF",256
2013,9212,"Grimsel",92,"Altstetten",9,1,2,"RK",347
2013,9212,"Grimsel",92,"Altstetten",9,1,4,"andere Konf.",495
2013,9212,"Grimsel",92,"Altstetten",9,2,1,"EV-REF",36
2013,9212,"Grimsel",92,"Altstetten",9,2,2,"RK",324
2013,9212,"Grimsel",92,"Altstetten",9,2,4,"andere Konf.",402
2013,9213,"Edelweiss",92,"Altstetten",9,1,1,"EV-REF",300
2013,9213,"Edelweiss",92,"Altstetten",9,1,2,"RK",365
2013,9213,"Edelweiss",92,"Altstetten",9,1,4,"andere Konf.",498
2013,9213,"Edelweiss",92,"Altstetten",9,2,1,"EV-REF",33
2013,9213,"Edelweiss",92,"Altstetten",9,2,2,"RK",144
2013,9213,"Edelweiss",92,"Altstetten",9,2,4,"andere Konf.",201
2013,9214,"Letzigrund",92,"Altstetten",9,1,1,"EV-REF",279
2013,9214,"Letzigrund",92,"Altstetten",9,1,2,"RK",399
2013,9214,"Letzigrund",92,"Altstetten",9,1,4,"andere Konf.",665
2013,9214,"Letzigrund",92,"Altstetten",9,2,1,"EV-REF",31
2013,9214,"Letzigrund",92,"Altstetten",9,2,2,"RK",466
2013,9214,"Letzigrund",92,"Altstetten",9,2,4,"andere Konf.",429
2013,9215,"Juchhof",92,"Altstetten",9,1,1,"EV-REF",87
2013,9215,"Juchhof",92,"Altstetten",9,1,2,"RK",144
2013,9215,"Juchhof",92,"Altstetten",9,1,4,"andere Konf.",234
2013,9215,"Juchhof",92,"Altstetten",9,2,1,"EV-REF",5
2013,9215,"Juchhof",92,"Altstetten",9,2,2,"RK",66
2013,9215,"Juchhof",92,"Altstetten",9,2,4,"andere Konf.",182
2013,9216,"Grünaustrasse",92,"Altstetten",9,1,1,"EV-REF",385
2013,9216,"Grünaustrasse",92,"Altstetten",9,1,2,"RK",455
2013,9216,"Grünaustrasse",92,"Altstetten",9,1,4,"andere Konf.",872
2013,9216,"Grünaustrasse",92,"Altstetten",9,2,1,"EV-REF",35
2013,9216,"Grünaustrasse",92,"Altstetten",9,2,2,"RK",418
2013,9216,"Grünaustrasse",92,"Altstetten",9,2,4,"andere Konf.",618
2013,10101,"Riedhof",101,"Höngg",10,1,1,"EV-REF",959
2013,10101,"Riedhof",101,"Höngg",10,1,2,"RK",693
2013,10101,"Riedhof",101,"Höngg",10,1,4,"andere Konf.",830
2013,10101,"Riedhof",101,"Höngg",10,2,1,"EV-REF",51
2013,10101,"Riedhof",101,"Höngg",10,2,2,"RK",217
2013,10101,"Riedhof",101,"Höngg",10,2,4,"andere Konf.",382
2013,10102,"Hönggerberg",101,"Höngg",10,1,1,"EV-REF",832
2013,10102,"Hönggerberg",101,"Höngg",10,1,2,"RK",592
2013,10102,"Hönggerberg",101,"Höngg",10,1,4,"andere Konf.",657
2013,10102,"Hönggerberg",101,"Höngg",10,2,1,"EV-REF",73
2013,10102,"Hönggerberg",101,"Höngg",10,2,2,"RK",157
2013,10102,"Hönggerberg",101,"Höngg",10,2,4,"andere Konf.",321
2013,10103,"Imbisbühlstrasse",101,"Höngg",10,1,1,"EV-REF",743
2013,10103,"Imbisbühlstrasse",101,"Höngg",10,1,2,"RK",627
2013,10103,"Imbisbühlstrasse",101,"Höngg",10,1,4,"andere Konf.",826
2013,10103,"Imbisbühlstrasse",101,"Höngg",10,2,1,"EV-REF",95
2013,10103,"Imbisbühlstrasse",101,"Höngg",10,2,2,"RK",284
2013,10103,"Imbisbühlstrasse",101,"Höngg",10,2,4,"andere Konf.",498
2013,10104,"Werdinsel",101,"Höngg",10,1,1,"EV-REF",553
2013,10104,"Werdinsel",101,"Höngg",10,1,2,"RK",420
2013,10104,"Werdinsel",101,"Höngg",10,1,4,"andere Konf.",592
2013,10104,"Werdinsel",101,"Höngg",10,2,1,"EV-REF",59
2013,10104,"Werdinsel",101,"Höngg",10,2,2,"RK",174
2013,10104,"Werdinsel",101,"Höngg",10,2,4,"andere Konf.",291
2013,10105,"ETH Hönggerberg",101,"Höngg",10,1,1,"EV-REF",3
2013,10105,"ETH Hönggerberg",101,"Höngg",10,1,2,"RK",3
2013,10105,"ETH Hönggerberg",101,"Höngg",10,2,1,"EV-REF",0
2013,10106,"Bauherrenstrasse",101,"Höngg",10,1,1,"EV-REF",424
2013,10106,"Bauherrenstrasse",101,"Höngg",10,1,2,"RK",284
2013,10106,"Bauherrenstrasse",101,"Höngg",10,1,4,"andere Konf.",403
2013,10106,"Bauherrenstrasse",101,"Höngg",10,2,1,"EV-REF",41
2013,10106,"Bauherrenstrasse",101,"Höngg",10,2,2,"RK",102
2013,10106,"Bauherrenstrasse",101,"Höngg",10,2,4,"andere Konf.",178
2013,10107,"Grossmannstrasse",101,"Höngg",10,1,1,"EV-REF",586
2013,10107,"Grossmannstrasse",101,"Höngg",10,1,2,"RK",453
2013,10107,"Grossmannstrasse",101,"Höngg",10,1,4,"andere Konf.",627
2013,10107,"Grossmannstrasse",101,"Höngg",10,2,1,"EV-REF",57
2013,10107,"Grossmannstrasse",101,"Höngg",10,2,2,"RK",175
2013,10107,"Grossmannstrasse",101,"Höngg",10,2,4,"andere Konf.",326
2013,10108,"Waidbad",101,"Höngg",10,1,1,"EV-REF",487
2013,10108,"Waidbad",101,"Höngg",10,1,2,"RK",343
2013,10108,"Waidbad",101,"Höngg",10,1,4,"andere Konf.",522
2013,10108,"Waidbad",101,"Höngg",10,2,1,"EV-REF",37
2013,10108,"Waidbad",101,"Höngg",10,2,2,"RK",86
2013,10108,"Waidbad",101,"Höngg",10,2,4,"andere Konf.",167
2013,10109,"Rütihof",101,"Höngg",10,1,1,"EV-REF",870
2013,10109,"Rütihof",101,"Höngg",10,1,2,"RK",759
2013,10109,"Rütihof",101,"Höngg",10,1,4,"andere Konf.",1084
2013,10109,"Rütihof",101,"Höngg",10,2,1,"EV-REF",73
2013,10109,"Rütihof",101,"Höngg",10,2,2,"RK",240
2013,10109,"Rütihof",101,"Höngg",10,2,4,"andere Konf.",392
2013,10110,"Gsteigstrasse",101,"Höngg",10,1,1,"EV-REF",556
2013,10110,"Gsteigstrasse",101,"Höngg",10,1,2,"RK",393
2013,10110,"Gsteigstrasse",101,"Höngg",10,1,4,"andere Konf.",542
2013,10110,"Gsteigstrasse",101,"Höngg",10,2,1,"EV-REF",56
2013,10110,"Gsteigstrasse",101,"Höngg",10,2,2,"RK",129
2013,10110,"Gsteigstrasse",101,"Höngg",10,2,4,"andere Konf.",257
2013,10201,"Waidspital",102,"Wipkingen",10,1,1,"EV-REF",315
2013,10201,"Waidspital",102,"Wipkingen",10,1,2,"RK",243
2013,10201,"Waidspital",102,"Wipkingen",10,1,4,"andere Konf.",295
2013,10201,"Waidspital",102,"Wipkingen",10,2,1,"EV-REF",39
2013,10201,"Waidspital",102,"Wipkingen",10,2,2,"RK",105
2013,10201,"Waidspital",102,"Wipkingen",10,2,4,"andere Konf.",136
2013,10202,"Im Sydefädeli",102,"Wipkingen",10,1,1,"EV-REF",697
2013,10202,"Im Sydefädeli",102,"Wipkingen",10,1,2,"RK",571
2013,10202,"Im Sydefädeli",102,"Wipkingen",10,1,4,"andere Konf.",968
2013,10202,"Im Sydefädeli",102,"Wipkingen",10,2,1,"EV-REF",83
2013,10202,"Im Sydefädeli",102,"Wipkingen",10,2,2,"RK",300
2013,10202,"Im Sydefädeli",102,"Wipkingen",10,2,4,"andere Konf.",519
2013,10203,"Zschokkestrasse",102,"Wipkingen",10,1,1,"EV-REF",378
2013,10203,"Zschokkestrasse",102,"Wipkingen",10,1,2,"RK",308
2013,10203,"Zschokkestrasse",102,"Wipkingen",10,1,4,"andere Konf.",477
2013,10203,"Zschokkestrasse",102,"Wipkingen",10,2,1,"EV-REF",64
2013,10203,"Zschokkestrasse",102,"Wipkingen",10,2,2,"RK",150
2013,10203,"Zschokkestrasse",102,"Wipkingen",10,2,4,"andere Konf.",488
2013,10204,"Rosengartenstrasse",102,"Wipkingen",10,1,1,"EV-REF",354
2013,10204,"Rosengartenstrasse",102,"Wipkingen",10,1,2,"RK",313
2013,10204,"Rosengartenstrasse",102,"Wipkingen",10,1,4,"andere Konf.",428
2013,10204,"Rosengartenstrasse",102,"Wipkingen",10,2,1,"EV-REF",48
2013,10204,"Rosengartenstrasse",102,"Wipkingen",10,2,2,"RK",177
2013,10204,"Rosengartenstrasse",102,"Wipkingen",10,2,4,"andere Konf.",253
2013,10205,"Röschibachstrasse",102,"Wipkingen",10,1,1,"EV-REF",556
2013,10205,"Röschibachstrasse",102,"Wipkingen",10,1,2,"RK",462
2013,10205,"Röschibachstrasse",102,"Wipkingen",10,1,4,"andere Konf.",916
2013,10205,"Röschibachstrasse",102,"Wipkingen",10,2,1,"EV-REF",98
2013,10205,"Röschibachstrasse",102,"Wipkingen",10,2,2,"RK",298
2013,10205,"Röschibachstrasse",102,"Wipkingen",10,2,4,"andere Konf.",577
2013,10206,"Schubertstrasse",102,"Wipkingen",10,1,1,"EV-REF",683
2013,10206,"Schubertstrasse",102,"Wipkingen",10,1,2,"RK",555
2013,10206,"Schubertstrasse",102,"Wipkingen",10,1,4,"andere Konf.",734
2013,10206,"Schubertstrasse",102,"Wipkingen",10,2,1,"EV-REF",105
2013,10206,"Schubertstrasse",102,"Wipkingen",10,2,2,"RK",290
2013,10206,"Schubertstrasse",102,"Wipkingen",10,2,4,"andere Konf.",476
2013,10207,"Letten",102,"Wipkingen",10,1,1,"EV-REF",551
2013,10207,"Letten",102,"Wipkingen",10,1,2,"RK",526
2013,10207,"Letten",102,"Wipkingen",10,1,4,"andere Konf.",747
2013,10207,"Letten",102,"Wipkingen",10,2,1,"EV-REF",44
2013,10207,"Letten",102,"Wipkingen",10,2,2,"RK",189
2013,10207,"Letten",102,"Wipkingen",10,2,4,"andere Konf.",319
2013,11101,"Mühlacker",111,"Affoltern",11,1,1,"EV-REF",548
2013,11101,"Mühlacker",111,"Affoltern",11,1,2,"RK",652
2013,11101,"Mühlacker",111,"Affoltern",11,1,4,"andere Konf.",1328
2013,11101,"Mühlacker",111,"Affoltern",11,2,1,"EV-REF",37
2013,11101,"Mühlacker",111,"Affoltern",11,2,2,"RK",392
2013,11101,"Mühlacker",111,"Affoltern",11,2,4,"andere Konf.",620
2013,11102,"Holzerhurd",111,"Affoltern",11,1,1,"EV-REF",363
2013,11102,"Holzerhurd",111,"Affoltern",11,1,2,"RK",317
2013,11102,"Holzerhurd",111,"Affoltern",11,1,4,"andere Konf.",579
2013,11102,"Holzerhurd",111,"Affoltern",11,2,1,"EV-REF",30
2013,11102,"Holzerhurd",111,"Affoltern",11,2,2,"RK",306
2013,11102,"Holzerhurd",111,"Affoltern",11,2,4,"andere Konf.",458
2013,11103,"Zehntenhausplatz",111,"Affoltern",11,1,1,"EV-REF",809
2013,11103,"Zehntenhausplatz",111,"Affoltern",11,1,2,"RK",915
2013,11103,"Zehntenhausplatz",111,"Affoltern",11,1,4,"andere Konf.",1272
2013,11103,"Zehntenhausplatz",111,"Affoltern",11,2,1,"EV-REF",86
2013,11103,"Zehntenhausplatz",111,"Affoltern",11,2,2,"RK",583
2013,11103,"Zehntenhausplatz",111,"Affoltern",11,2,4,"andere Konf.",998
2013,11104,"Lerchenberg",111,"Affoltern",11,1,1,"EV-REF",1210
2013,11104,"Lerchenberg",111,"Affoltern",11,1,2,"RK",1184
2013,11104,"Lerchenberg",111,"Affoltern",11,1,4,"andere Konf.",1705
2013,11104,"Lerchenberg",111,"Affoltern",11,2,1,"EV-REF",154
2013,11104,"Lerchenberg",111,"Affoltern",11,2,2,"RK",843
2013,11104,"Lerchenberg",111,"Affoltern",11,2,4,"andere Konf.",1293
2013,11105,"Schützenmatt",111,"Affoltern",11,1,1,"EV-REF",364
2013,11105,"Schützenmatt",111,"Affoltern",11,1,2,"RK",402
2013,11105,"Schützenmatt",111,"Affoltern",11,1,4,"andere Konf.",513
2013,11105,"Schützenmatt",111,"Affoltern",11,2,1,"EV-REF",54
2013,11105,"Schützenmatt",111,"Affoltern",11,2,2,"RK",205
2013,11105,"Schützenmatt",111,"Affoltern",11,2,4,"andere Konf.",330
2013,11106,"Hürst",111,"Affoltern",11,1,1,"EV-REF",678
2013,11106,"Hürst",111,"Affoltern",11,1,2,"RK",631
2013,11106,"Hürst",111,"Affoltern",11,1,4,"andere Konf.",931
2013,11106,"Hürst",111,"Affoltern",11,2,1,"EV-REF",73
2013,11106,"Hürst",111,"Affoltern",11,2,2,"RK",335
2013,11106,"Hürst",111,"Affoltern",11,2,4,"andere Konf.",581
2013,11107,"Reckenholz",111,"Affoltern",11,1,1,"EV-REF",771
2013,11107,"Reckenholz",111,"Affoltern",11,1,2,"RK",661
2013,11107,"Reckenholz",111,"Affoltern",11,1,4,"andere Konf.",1087
2013,11107,"Reckenholz",111,"Affoltern",11,2,1,"EV-REF",40
2013,11107,"Reckenholz",111,"Affoltern",11,2,2,"RK",262
2013,11107,"Reckenholz",111,"Affoltern",11,2,4,"andere Konf.",482
2013,11501,"Neu-Oerlikon",115,"Oerlikon",11,1,1,"EV-REF",917
2013,11501,"Neu-Oerlikon",115,"Oerlikon",11,1,2,"RK",938
2013,11501,"Neu-Oerlikon",115,"Oerlikon",11,1,4,"andere Konf.",1382
2013,11501,"Neu-Oerlikon",115,"Oerlikon",11,2,1,"EV-REF",125
2013,11501,"Neu-Oerlikon",115,"Oerlikon",11,2,2,"RK",572
2013,11501,"Neu-Oerlikon",115,"Oerlikon",11,2,4,"andere Konf.",1015
2013,11502,"Holunderhof",115,"Oerlikon",11,1,1,"EV-REF",305
2013,11502,"Holunderhof",115,"Oerlikon",11,1,2,"RK",307
2013,11502,"Holunderhof",115,"Oerlikon",11,1,4,"andere Konf.",417
2013,11502,"Holunderhof",115,"Oerlikon",11,2,1,"EV-REF",26
2013,11502,"Holunderhof",115,"Oerlikon",11,2,2,"RK",180
2013,11502,"Holunderhof",115,"Oerlikon",11,2,4,"andere Konf.",359
2013,11503,"Albin Zollinger-Platz",115,"Oerlikon",11,1,1,"EV-REF",680
2013,11503,"Albin Zollinger-Platz",115,"Oerlikon",11,1,2,"RK",572
2013,11503,"Albin Zollinger-Platz",115,"Oerlikon",11,1,4,"andere Konf.",731
2013,11503,"Albin Zollinger-Platz",115,"Oerlikon",11,2,1,"EV-REF",89
2013,11503,"Albin Zollinger-Platz",115,"Oerlikon",11,2,2,"RK",325
2013,11503,"Albin Zollinger-Platz",115,"Oerlikon",11,2,4,"andere Konf.",532
2013,11504,"Marktplatz Oerlikon",115,"Oerlikon",11,1,1,"EV-REF",355
2013,11504,"Marktplatz Oerlikon",115,"Oerlikon",11,1,2,"RK",327
2013,11504,"Marktplatz Oerlikon",115,"Oerlikon",11,1,4,"andere Konf.",448
2013,11504,"Marktplatz Oerlikon",115,"Oerlikon",11,2,1,"EV-REF",60
2013,11504,"Marktplatz Oerlikon",115,"Oerlikon",11,2,2,"RK",234
2013,11504,"Marktplatz Oerlikon",115,"Oerlikon",11,2,4,"andere Konf.",564
2013,11505,"Tramdepot",115,"Oerlikon",11,1,1,"EV-REF",371
2013,11505,"Tramdepot",115,"Oerlikon",11,1,2,"RK",374
2013,11505,"Tramdepot",115,"Oerlikon",11,1,4,"andere Konf.",528
2013,11505,"Tramdepot",115,"Oerlikon",11,2,1,"EV-REF",65
2013,11505,"Tramdepot",115,"Oerlikon",11,2,2,"RK",304
2013,11505,"Tramdepot",115,"Oerlikon",11,2,4,"andere Konf.",600
2013,11506,"Messegelände",115,"Oerlikon",11,1,1,"EV-REF",288
2013,11506,"Messegelände",115,"Oerlikon",11,1,2,"RK",328
2013,11506,"Messegelände",115,"Oerlikon",11,1,4,"andere Konf.",453
2013,11506,"Messegelände",115,"Oerlikon",11,2,1,"EV-REF",38
2013,11506,"Messegelände",115,"Oerlikon",11,2,2,"RK",154
2013,11506,"Messegelände",115,"Oerlikon",11,2,4,"andere Konf.",271
2013,11507,"Magdalenenstrasse",115,"Oerlikon",11,1,1,"EV-REF",360
2013,11507,"Magdalenenstrasse",115,"Oerlikon",11,1,2,"RK",392
2013,11507,"Magdalenenstrasse",115,"Oerlikon",11,1,4,"andere Konf.",417
2013,11507,"Magdalenenstrasse",115,"Oerlikon",11,2,1,"EV-REF",62
2013,11507,"Magdalenenstrasse",115,"Oerlikon",11,2,2,"RK",281
2013,11507,"Magdalenenstrasse",115,"Oerlikon",11,2,4,"andere Konf.",486
2013,11508,"Berninaplatz",115,"Oerlikon",11,1,1,"EV-REF",467
2013,11508,"Berninaplatz",115,"Oerlikon",11,1,2,"RK",545
2013,11508,"Berninaplatz",115,"Oerlikon",11,1,4,"andere Konf.",501
2013,11508,"Berninaplatz",115,"Oerlikon",11,2,1,"EV-REF",83
2013,11508,"Berninaplatz",115,"Oerlikon",11,2,2,"RK",277
2013,11508,"Berninaplatz",115,"Oerlikon",11,2,4,"andere Konf.",450
2013,11509,"Gorwiden",115,"Oerlikon",11,1,1,"EV-REF",316
2013,11509,"Gorwiden",115,"Oerlikon",11,1,2,"RK",277
2013,11509,"Gorwiden",115,"Oerlikon",11,1,4,"andere Konf.",339
2013,11509,"Gorwiden",115,"Oerlikon",11,2,1,"EV-REF",39
2013,11509,"Gorwiden",115,"Oerlikon",11,2,2,"RK",152
2013,11509,"Gorwiden",115,"Oerlikon",11,2,4,"andere Konf.",277
2013,11510,"Murwiesenstrasse",115,"Oerlikon",11,1,1,"EV-REF",124
2013,11510,"Murwiesenstrasse",115,"Oerlikon",11,1,2,"RK",173
2013,11510,"Murwiesenstrasse",115,"Oerlikon",11,1,4,"andere Konf.",165
2013,11510,"Murwiesenstrasse",115,"Oerlikon",11,2,1,"EV-REF",32
2013,11510,"Murwiesenstrasse",115,"Oerlikon",11,2,2,"RK",113
2013,11510,"Murwiesenstrasse",115,"Oerlikon",11,2,4,"andere Konf.",96
2013,11901,"Köschenrüti",119,"Seebach",11,1,1,"EV-REF",701
2013,11901,"Köschenrüti",119,"Seebach",11,1,2,"RK",770
2013,11901,"Köschenrüti",119,"Seebach",11,1,4,"andere Konf.",1198
2013,11901,"Köschenrüti",119,"Seebach",11,2,1,"EV-REF",69
2013,11901,"Köschenrüti",119,"Seebach",11,2,2,"RK",413
2013,11901,"Köschenrüti",119,"Seebach",11,2,4,"andere Konf.",707
2013,11902,"Schwandenholz",119,"Seebach",11,1,1,"EV-REF",710
2013,11902,"Schwandenholz",119,"Seebach",11,1,2,"RK",691
2013,11902,"Schwandenholz",119,"Seebach",11,1,4,"andere Konf.",1049
2013,11902,"Schwandenholz",119,"Seebach",11,2,1,"EV-REF",50
2013,11902,"Schwandenholz",119,"Seebach",11,2,2,"RK",391
2013,11902,"Schwandenholz",119,"Seebach",11,2,4,"andere Konf.",583
2013,11903,"Felsenrain",119,"Seebach",11,1,1,"EV-REF",315
2013,11903,"Felsenrain",119,"Seebach",11,1,2,"RK",316
2013,11903,"Felsenrain",119,"Seebach",11,1,4,"andere Konf.",401
2013,11903,"Felsenrain",119,"Seebach",11,2,1,"EV-REF",48
2013,11903,"Felsenrain",119,"Seebach",11,2,2,"RK",270
2013,11903,"Felsenrain",119,"Seebach",11,2,4,"andere Konf.",511
2013,11904,"Höhenring",119,"Seebach",11,1,1,"EV-REF",741
2013,11904,"Höhenring",119,"Seebach",11,1,2,"RK",734
2013,11904,"Höhenring",119,"Seebach",11,1,4,"andere Konf.",974
2013,11904,"Höhenring",119,"Seebach",11,2,1,"EV-REF",117
2013,11904,"Höhenring",119,"Seebach",11,2,2,"RK",419
2013,11904,"Höhenring",119,"Seebach",11,2,4,"andere Konf.",900
2013,11905,"Ausserdorfstrasse",119,"Seebach",11,1,1,"EV-REF",212
2013,11905,"Ausserdorfstrasse",119,"Seebach",11,1,2,"RK",228
2013,11905,"Ausserdorfstrasse",119,"Seebach",11,1,4,"andere Konf.",274
2013,11905,"Ausserdorfstrasse",119,"Seebach",11,2,1,"EV-REF",14
2013,11905,"Ausserdorfstrasse",119,"Seebach",11,2,2,"RK",72
2013,11905,"Ausserdorfstrasse",119,"Seebach",11,2,4,"andere Konf.",136
2013,11906,"Eichrain",119,"Seebach",11,1,1,"EV-REF",604
2013,11906,"Eichrain",119,"Seebach",11,1,2,"RK",762
2013,11906,"Eichrain",119,"Seebach",11,1,4,"andere Konf.",1477
2013,11906,"Eichrain",119,"Seebach",11,2,1,"EV-REF",82
2013,11906,"Eichrain",119,"Seebach",11,2,2,"RK",550
2013,11906,"Eichrain",119,"Seebach",11,2,4,"andere Konf.",1057
2013,11907,"Ettenfeld",119,"Seebach",11,1,1,"EV-REF",210
2013,11907,"Ettenfeld",119,"Seebach",11,1,2,"RK",261
2013,11907,"Ettenfeld",119,"Seebach",11,1,4,"andere Konf.",410
2013,11907,"Ettenfeld",119,"Seebach",11,2,1,"EV-REF",50
2013,11907,"Ettenfeld",119,"Seebach",11,2,2,"RK",218
2013,11907,"Ettenfeld",119,"Seebach",11,2,4,"andere Konf.",545
2013,11908,"Grünhaldenstrasse",119,"Seebach",11,1,1,"EV-REF",327
2013,11908,"Grünhaldenstrasse",119,"Seebach",11,1,2,"RK",285
2013,11908,"Grünhaldenstrasse",119,"Seebach",11,1,4,"andere Konf.",467
2013,11908,"Grünhaldenstrasse",119,"Seebach",11,2,1,"EV-REF",33
2013,11908,"Grünhaldenstrasse",119,"Seebach",11,2,2,"RK",216
2013,11908,"Grünhaldenstrasse",119,"Seebach",11,2,4,"andere Konf.",731
2013,11909,"Leutschenbach",119,"Seebach",11,1,1,"EV-REF",273
2013,11909,"Leutschenbach",119,"Seebach",11,1,2,"RK",275
2013,11909,"Leutschenbach",119,"Seebach",11,1,4,"andere Konf.",407
2013,11909,"Leutschenbach",119,"Seebach",11,2,1,"EV-REF",51
2013,11909,"Leutschenbach",119,"Seebach",11,2,2,"RK",188
2013,11909,"Leutschenbach",119,"Seebach",11,2,4,"andere Konf.",515
2013,12101,"Hagenholz",121,"Saatlen",12,1,1,"EV-REF",374
2013,12101,"Hagenholz",121,"Saatlen",12,1,2,"RK",422
2013,12101,"Hagenholz",121,"Saatlen",12,1,4,"andere Konf.",696
2013,12101,"Hagenholz",121,"Saatlen",12,2,1,"EV-REF",25
2013,12101,"Hagenholz",121,"Saatlen",12,2,2,"RK",257
2013,12101,"Hagenholz",121,"Saatlen",12,2,4,"andere Konf.",406
2013,12102,"Dreispitz",121,"Saatlen",12,1,1,"EV-REF",784
2013,12102,"Dreispitz",121,"Saatlen",12,1,2,"RK",838
2013,12102,"Dreispitz",121,"Saatlen",12,1,4,"andere Konf.",1054
2013,12102,"Dreispitz",121,"Saatlen",12,2,1,"EV-REF",64
2013,12102,"Dreispitz",121,"Saatlen",12,2,2,"RK",440
2013,12102,"Dreispitz",121,"Saatlen",12,2,4,"andere Konf.",600
2013,12103,"Auzelg",121,"Saatlen",12,1,1,"EV-REF",97
2013,12103,"Auzelg",121,"Saatlen",12,1,2,"RK",178
2013,12103,"Auzelg",121,"Saatlen",12,1,4,"andere Konf.",577
2013,12103,"Auzelg",121,"Saatlen",12,2,1,"EV-REF",9
2013,12103,"Auzelg",121,"Saatlen",12,2,2,"RK",82
2013,12103,"Auzelg",121,"Saatlen",12,2,4,"andere Konf.",377
2013,12201,"Tulpenstrasse",122,"Schwamendingen-Mitte",12,1,1,"EV-REF",330
2013,12201,"Tulpenstrasse",122,"Schwamendingen-Mitte",12,1,2,"RK",350
2013,12201,"Tulpenstrasse",122,"Schwamendingen-Mitte",12,1,4,"andere Konf.",570
2013,12201,"Tulpenstrasse",122,"Schwamendingen-Mitte",12,2,1,"EV-REF",48
2013,12201,"Tulpenstrasse",122,"Schwamendingen-Mitte",12,2,2,"RK",313
2013,12201,"Tulpenstrasse",122,"Schwamendingen-Mitte",12,2,4,"andere Konf.",518
2013,12202,"Bocklerstrasse",122,"Schwamendingen-Mitte",12,1,1,"EV-REF",378
2013,12202,"Bocklerstrasse",122,"Schwamendingen-Mitte",12,1,2,"RK",313
2013,12202,"Bocklerstrasse",122,"Schwamendingen-Mitte",12,1,4,"andere Konf.",369
2013,12202,"Bocklerstrasse",122,"Schwamendingen-Mitte",12,2,1,"EV-REF",51
2013,12202,"Bocklerstrasse",122,"Schwamendingen-Mitte",12,2,2,"RK",164
2013,12202,"Bocklerstrasse",122,"Schwamendingen-Mitte",12,2,4,"andere Konf.",227
2013,12203,"Auhof",122,"Schwamendingen-Mitte",12,1,1,"EV-REF",544
2013,12203,"Auhof",122,"Schwamendingen-Mitte",12,1,2,"RK",471
2013,12203,"Auhof",122,"Schwamendingen-Mitte",12,1,4,"andere Konf.",601
2013,12203,"Auhof",122,"Schwamendingen-Mitte",12,2,1,"EV-REF",41
2013,12203,"Auhof",122,"Schwamendingen-Mitte",12,2,2,"RK",346
2013,12203,"Auhof",122,"Schwamendingen-Mitte",12,2,4,"andere Konf.",546
2013,12204,"Schürgistrasse",122,"Schwamendingen-Mitte",12,1,1,"EV-REF",316
2013,12204,"Schürgistrasse",122,"Schwamendingen-Mitte",12,1,2,"RK",416
2013,12204,"Schürgistrasse",122,"Schwamendingen-Mitte",12,1,4,"andere Konf.",789
2013,12204,"Schürgistrasse",122,"Schwamendingen-Mitte",12,2,1,"EV-REF",46
2013,12204,"Schürgistrasse",122,"Schwamendingen-Mitte",12,2,2,"RK",459
2013,12204,"Schürgistrasse",122,"Schwamendingen-Mitte",12,2,4,"andere Konf.",804
2013,12205,"Roswiesenstrasse",122,"Schwamendingen-Mitte",12,1,1,"EV-REF",299
2013,12205,"Roswiesenstrasse",122,"Schwamendingen-Mitte",12,1,2,"RK",336
